"401","Prispevki delodajalcev za socialno varnost","123167 129443 128862 104,6 99,6",""
"402","Izdatki za blago in storitve","22437 19437 19220 85,7 98,9",""
"2701","Materialni stroški","145447 142539 142192 97,8 99,8",""
"402","Izdatki za blago in storitve","145447 142539 142192 97,8 99,8",""
"3629","Investicije in investicijsko vzdrževanje državnih organov","5222 5222 5219 99,9 99,9",""
"420","Nakup in gradnja osnovnih sredstev","5222 5222 5219 99,9 99,9",""
"04046202","Upravne storitve upravnih enot","134579 76604 75488 56,1 98,5",""
"3903","Vplačane tiskovine","134579 76604 75488 56,1 98,5",""
"402","Izdatki za blago in storitve","134579 76604 75488 56,1 98,5",""
"6223","Upravna enota Litija","873114 859482 852548 97,6 99,2",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","873114 859482 852548 97,6 99,2",""
"0404","Upravne službe na lokalnem nivoju","873114 859482 852548 97,6 99,2",""
"04046201","Administracija upravnih enot","793244 783346 780073 98,3 99,6",""
"5079","Plače","664483 645376 643317 96,8 99,7",""
"400","Plače in drugi izdatki zaposlenim","555503 534501 532452 95,9 99,6",""
"401","Prispevki delodajalcev za socialno varnost","86980 95329 95318 109,6 100,0",""
"402","Izdatki za blago in storitve","22000 15546 15546 70,7 100,0",""
"2710","Materialni stroški","124588 133497 132302 106,2 99,1",""
"402","Izdatki za blago in storitve SPU/PU/PPP/GPR/PPR/PP/K3","124588 133497 132302 106,2 99,1",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"3630","Investicije in investicijsko vzdrževanje državnih organov","4173 4473 4454 106,7 99,6",""
"420","Nakup in gradnja osnovnih sredstev","4173 4473 4454 106,7 99,6",""
"04046202","Upravne storitve upravnih enot","79870 76135 72475 90,7 95,2",""
"3904","Vplačane tiskovine","79870 76135 72475 90,7 95,2",""
"402","Izdatki za blago in storitve","79870 76135 72475 90,7 95,2",""
"6224","Upravna enota Ljubljana","9898869 10660446 10586943 107,0 99,3",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","9898869 10660446 10586943 107,0 99,3",""
"0404","Upravne službe na lokalnem nivoju","9898869 10660446 10586943 107,0 99,3",""
"04046201","Administracija upravnih enot","8688082 9220666 9207957 106,0 99,9",""
"5082","Plače","6983580 7395370 7387732 105,8 99,9",""
"400","Plače in drugi izdatki zaposlenim","6035600 6212834 6206237 102,8 99,9",""
"401","Prispevki delodajalcev za socialno varnost","788930 1006937 1005895 127,5 99,9",""
"402","Izdatki za blago in storitve","159050 175600 175600 110,4 100,0",""
"2711","Materialni stroški","1616870 1734388 1732608 107,2 99,9",""
"402","Izdatki za blago in storitve","1616870 1734388 1732608 107,2 99,9",""
"","Investicije in investicijsko vzdrževanje državnih organov","87632 87617 100,0 100,0",""
"3631","","87632",""
"420","Nakup in gradnja osnovnih sredstev","87632 87632 87617 100,0 100,0",""
"5313","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","0 3276 0 - 0,0",""
"420","Nakup in gradnja osnovnih sredstev","0 3276 0 - 0,0",""
"04046202","Upravne storitve upravnih enot","1210787 1439780 1378986 113,9 95,8",""
"3905","Vplačane tiskovine","1210787 1439780 1378986 113,9 95,8",""
"402","Izdatki za blago in storitve","1210787 1439780 1378986 113,9 95,8",""
"6225","Upravna enota Ljutomer","824247 801865 796478 96,6 99,3",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","824247 801865 796478 96,6 99,3",""
"0404","Upravne službe na lokalnem nivoju","824247 801865 796478 96,6 99,3",""
"04046201","Administracija upravnih enot","755817 747628 745607 98,7 99,7",""
"","","655184 636896 97,2 99,8",""
"5085","Plače","638452",""
"400","Plače in drugi izdatki zaposlenim","548709 535672 534202 97,4 99,7",""
"401","Prispevki delodajalcev za socialno varnost","87739 88231 88144 100,5 99,9",""
"402","Izdatki za blago in storitve","18736 14550 14550 77,7 100,0",""
"","","92797 100885 108,7 99,9",""
"2719","Materialni stroški","100942",""
"402","Izdatki za blago in storitve","92797 100942 100885 108,7 99,9",""
"3632","Investicije in investicijsko vzdrževanje državnih organov","7836 7836 7827 99,9 99,9",""
"420","Nakup in gradnja osnovnih sredstev","7836 7836 7827 99,9 99,9",""
"7844","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","0 209 0 - 0,0",""
"420","Nakup in gradnja osnovnih sredstev","0 209 0 - 0,0",""
"8722","Osnovna sredstva - sredstva odškodnine","0 189 0 - 0,0",""
"402","Izdatki za blago in storitve","0 189 0 - 0,0",""
"04046202","Upravne storitve upravnih enot","68430 54237 50870 74,3 93,8",""
"3906","Vplačane tiskovine","68430 54237 50870 74,3 93,8",""
"402","Izdatki za blago in storitve SPU/PU/PPP/GPR/PPR/PP/K3","68430 54237 50870 74,3 93,8",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"6226","Upravna enota Logatec","643629 678987 676420 105,1 99,6",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","643629 678987 676420 105,1 99,6",""
"0404","Upravne službe na lokalnem nivoju","643629 678987 676420 105,1 99,6",""
"04046201","Administracija upravnih enot","619843 621642 621460 100,3 100,0",""
"","","533391 535199 100,3 100,0",""
"5088","Plače","535243",""
"400","Plače in drugi izdatki zaposlenim","447401 450594 450550 100,7 100,0",""
"401","Prispevki delodajalcev za socialno varnost","72990 71961 71961 98,6 100,0",""
"402","Izdatki za blago in storitve","13000 12688 12688 97,6 100,0",""
"","","80360 80532 100,2 100,0",""
"2723","Materialni stroški","80543",""
"402","Izdatki za blago in storitve","80360 80543 80532 100,2 100,0",""
"3633","Investicije in investicijsko vzdrževanje državnih organov","5842 5842 5729 98,1 98,1",""
"420","Nakup in gradnja osnovnih sredstev","5842 5842 5729 98,1 98,1",""
"7727","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","250 14 0 0,0 0,0",""
"420","Nakup in gradnja osnovnih sredstev","250 14 0 0,0 0,0",""
"04046202","Upravne storitve upravnih enot","23786 57345 54960 231,1 95,8",""
"3908","Vplačane tiskovine","23786 57345 54960 231,1 95,8",""
"402","Izdatki za blago in storitve","23786 57345 54960 231,1 95,8",""
"6227","Upravna enota Maribor","4763519 4572938 4536289 95,2 99,2",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","4763519 4572938 4536289 95,2 99,2",""
"0404","Upravne službe na lokalnem nivoju","4763519 4572938 4536289 95,2 99,2",""
"04046201","Administracija upravnih enot","3985751 4060712 4052886 101,7 99,8",""
"5091","Plače","3353342 3435854 3431692 102,3 99,9",""
"400","Plače in drugi izdatki zaposlenim","2814465 2883138 2879322 102,3 99,9",""
"401","Prispevki delodajalcev za socialno varnost","461677 477710 477364 103,4 99,9",""
"402","Izdatki za blago in storitve","77200 75006 75006 97,2 100,0",""
"2725","Materialni stroški","603198 595643 592146 98,2 99,4",""
"402","Izdatki za blago in storitve","603198 595643 592146 98,2 99,4",""
"3634","Investicije in investicijsko vzdrževanje državnih organov","29211 29211 29048 99,4 99,4",""
"420","Nakup in gradnja osnovnih sredstev","29211 29211 29048 99,4 99,4",""
"7371","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","0 4 0 - 0,0",""
"420","Nakup in gradnja osnovnih sredstev","0 4 0 - 0,0",""
"04046202","Upravne storitve upravnih enot","777768 512226 483402 62,2 94,4",""
"3909","Vplačane tiskovine","777768 512226 483402 62,2 94,4",""
"402","Izdatki za blago in storitve","777768 512226 483402 62,2 94,4",""
"6228","Upravna enota Metlika","674779 651573 642906 95,3 98,7",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","674779 651573 642906 95,3 98,7",""
"","","674779 651573 642906 95,3 98,7",""
"0404","Upravne službe na lokalnem nivoju","",""
"04046201","Administracija upravnih enot","637233 612623 605971 95,1 98,9",""
"5094","Plače","518534 498867 495414 95,5 99,3",""
"400","Plače in drugi izdatki zaposlenim","435697 414246 413116 94,8 99,7",""
"401","Prispevki delodajalcev za socialno varnost","70425 71124 68801 97,7 96,7",""
"402","Izdatki za blago in storitve SPU/PU/PPP/GPR/PPR/PP/K3","12412 13497 13497 108,7 100,0",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"2727","Materialni stroški","114526 103399 102975 89,9 99,6",""
"402","Izdatki za blago in storitve","114526 103399 102975 89,9 99,6",""
"3635","Investicije in investicijsko vzdrževanje državnih organov","2504 5104 4966 198,3 97,3",""
"420","Nakup in gradnja osnovnih sredstev","2504 5104 4966 198,3 97,3",""
"7907","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","835 931 0 0,0 0,0",""
"420","Nakup in gradnja osnovnih sredstev","835 931 0 0,0 0,0",""
"7990","Osnovna sredstva - sredstva odškodnine","834 4322 2615 313,6 60,5",""
"402","Izdatki za blago in storitve","834 4322 2615 313,6 60,5",""
"04046202","Upravne storitve upravnih enot","37546 38950 36935 98,4 94,8",""
"3911","Vplačane tiskovine","37546 38950 36935 98,4 94,8",""
"402","Izdatki za blago in storitve","37546 38950 36935 98,4 94,8",""
"6229","Upravna enota Mozirje","865815 870065 867300 100,2 99,7",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","865815 870065 867300 100,2 99,7",""
"0404","Upravne službe na lokalnem nivoju","865815 870065 867300 100,2 99,7",""
"04046201","Administracija upravnih enot","808228 817322 817312 101,1 100,0",""
"5097","Plače","683858 696831 696831 101,9 100,0",""
"400","Plače in drugi izdatki zaposlenim","555068 578711 578711 104,3 100,0",""
"401","Prispevki delodajalcev za socialno varnost","105005 100862 100862 96,1 100,0",""
"402","Izdatki za blago in storitve","23785 17257 17257 72,6 100,0",""
"2729","Materialni stroški","121032 118977 118967 98,3 100,0",""
"402","Izdatki za blago in storitve","121032 118977 118967 98,3 100,0",""
"3636","Investicije in investicijsko vzdrževanje državnih organov","1252 1252 1252 100,0 100,0",""
"420","Nakup in gradnja osnovnih sredstev","1252 1252 1252 100,0 100,0",""
"","","2086 262 12,6 100,0",""
"7544","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","262",""
"402","Izdatki za blago in storitve","2086 0 0 0,0 -",""
"420","Nakup in gradnja osnovnih sredstev","0 262 262 - 100,0",""
"04046202","Upravne storitve upravnih enot","57587 52743 49988 86,8 94,8",""
"3912","Vplačane tiskovine","57587 52743 49988 86,8 94,8",""
"402","Izdatki za blago in storitve","57587 52743 49988 86,8 94,8",""
"6230","Upravna enota Murska Sobota","2339218 2306012 2295622 98,1 99,6",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","2339218 2306012 2295622 98,1 99,6",""
"","","2339218 2306012 2295622 98,1 99,6",""
"0404","Upravne službe na lokalnem nivoju","",""
"04046201","Administracija upravnih enot","2118053 2146816 2141529 101,1 99,8",""
"5100","Plače","1720291 1757819 1753724 101,9 99,8",""
"400","Plače in drugi izdatki zaposlenim","1440355 1476449 1472646 102,2 99,7",""
"401","Prispevki delodajalcev za socialno varnost","242380 243173 242882 100,2 99,9",""
"402","Izdatki za blago in storitve","37556 38196 38196 101,7 100,0",""
"2731","Materialni stroški","374762 366747 365556 97,5 99,7",""
"402","Izdatki za blago in storitve","374762 366747 365556 97,5 99,7",""
"3637","Investicije in investicijsko vzdrževanje državnih organov","23000 22250 22250 96,7 100,0",""
"420","Nakup in gradnja osnovnih sredstev","23000 22250 22250 96,7 100,0",""
"04046202","Upravne storitve upravnih enot","221165 159196 154093 69,7 96,8",""
"3919","Vplačane tiskovine","221165 159196 154093 69,7 96,8",""
"402","Izdatki za blago in storitve SPU/PU/PPP/GPR/PPR/PP/K3","221165 159196 154093 69,7 96,8",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"6231","Upravna enota Nova Gorica","2565626 2581443 2567156 100,1 99,5",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","2565626 2581443 2567156 100,1 99,5",""
"0404","Upravne službe na lokalnem nivoju","2565626 2581443 2567156 100,1 99,5",""
"04046201","Administracija upravnih enot","2423323 2370531 2367243 97,7 99,9",""
"","","2064237 2009676 97,4 99,9",""
"5103","Plače","2012610",""
"400","Plače in drugi izdatki zaposlenim","1728088 1687618 1684897 97,5 99,8",""
"401","Prispevki delodajalcev za socialno varnost","290957 280245 280031 96,2 99,9",""
"402","Izdatki za blago in storitve","45192 44747 44747 99,0 100,0",""
"","","332942 331584 99,6 100,0",""
"2734","Materialni stroški","331584",""
"402","Izdatki za blago in storitve","332942 331584 331584 99,6 100,0",""
"3638","Investicije in investicijsko vzdrževanje državnih organov","25214 25214 25212 100,0 100,0",""
"420","Nakup in gradnja osnovnih sredstev","25214 25214 25212 100,0 100,0",""
"7547","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","146 0 0 0,0 -",""
"420","Nakup in gradnja osnovnih sredstev","146 0 0 0,0 -",""
"","","784 772 98,4 68,7",""
"8941","Osnovna sredstva - sredstva odškodnine","1122",""
"420","Nakup in gradnja osnovnih sredstev","784 1122 772 98,4 68,7",""
"04046202","Upravne storitve upravnih enot","142303 210913 199913 140,5 94,8",""
"3922","Vplačane tiskovine","142303 210913 199913 140,5 94,8",""
"402","Izdatki za blago in storitve","142303 210913 199913 140,5 94,8",""
"6232","Upravna enota Novo mesto","2771683 2554220 2541256 91,7 99,5",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","2771683 2554220 2541256 91,7 99,5",""
"","","2771683 2554220 2541256 91,7 99,5",""
"0404","Upravne službe na lokalnem nivoju","",""
"04046201","Administracija upravnih enot","2284663 2335163 2328342 101,9 99,7",""
"5106","Plače","1823626 1864784 1864352 102,2 100,0",""
"400","Plače in drugi izdatki zaposlenim","1490632 1536844 1536440 103,1 100,0",""
"401","Prispevki delodajalcev za socialno varnost","287949 283017 282988 98,3 100,0",""
"402","Izdatki za blago in storitve","45045 44923 44923 99,7 100,0",""
"2736","Materialni stroški","448602 453630 450769 100,5 99,4",""
"402","Izdatki za blago in storitve","448602 453630 450769 100,5 99,4",""
"3639","Investicije in investicijsko vzdrževanje državnih organov","10015 10015 9812 98,0 98,0",""
"420","Nakup in gradnja osnovnih sredstev","10015 10015 9812 98,0 98,0",""
"6810","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","2420 6734 3409 140,9 50,6",""
"420","Nakup in gradnja osnovnih sredstev","2420 6734 3409 140,9 50,6",""
"04046202","Upravne storitve upravnih enot","487020 219057 212914 43,7 97,2",""
"3926","Vplačane tiskovine","487020 219057 212914 43,7 97,2",""
"402","Izdatki za blago in storitve SPU/PU/PPP/GPR/PPR/PP/K3","487020 219057 212914 43,7 97,2",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"6233","Upravna enota Ormož","810483 812050 807008 99,6 99,4",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","810483 812050 807008 99,6 99,4",""
"0404","Upravne službe na lokalnem nivoju","810483 812050 807008 99,6 99,4",""
"04046201","Administracija upravnih enot","765483 761846 760438 99,3 99,8",""
"","","626756 624373 99,6 99,8",""
"5109","Plače","625768",""
"400","Plače in drugi izdatki zaposlenim","525735 522993 521707 99,2 99,8",""
"401","Prispevki delodajalcev za socialno varnost","89621 86980 86884 97,0 99,9",""
"402","Izdatki za blago in storitve","11400 15795 15783 138,4 99,9",""
"","","132468 129805 98,0 100,0",""
"2740","Materialni stroški","129819",""
"402","Izdatki za blago in storitve","132468 129819 129805 98,0 100,0",""
"3640","Investicije in investicijsko vzdrževanje državnih organov","6259 6259 6259 100,0 100,0",""
"420","Nakup in gradnja osnovnih sredstev","6259 6259 6259 100,0 100,0",""
"04046202","Upravne storitve upravnih enot","45000 50204 46571 103,5 92,8",""
"3927","Vplačane tiskovine","45000 50204 46571 103,5 92,8",""
"402","Izdatki za blago in storitve","45000 50204 46571 103,5 92,8",""
"6234","Upravna enota Pesnica","825629 829802 821166 99,5 99,0",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","825629 829802 821166 99,5 99,0",""
"0404","Upravne službe na lokalnem nivoju","825629 829802 821166 99,5 99,0",""
"04046201","Administracija upravnih enot","784012 770125 762946 97,3 99,1",""
"5112","Plače","665369 650675 646136 97,1 99,3",""
"400","Plače in drugi izdatki zaposlenim","563468 541464 539816 95,8 99,7",""
"401","Prispevki delodajalcev za socialno varnost","90042 94742 93079 103,4 98,2",""
"402","Izdatki za blago in storitve","11859 14469 13242 111,7 91,5",""
"2741","Materialni stroški","109721 112258 112052 102,1 99,8",""
"402","Izdatki za blago in storitve","109721 112258 112052 102,1 99,8",""
"3641","Investicije in investicijsko vzdrževanje državnih organov","8655 6924 4758 55,0 68,7",""
"420","Nakup in gradnja osnovnih sredstev","8655 6924 4758 55,0 68,7",""
"6808","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","267 268 0 0,0 0,0",""
"420","Nakup in gradnja osnovnih sredstev","267 268 0 0,0 0,0",""
"04046202","Upravne storitve upravnih enot","41617 59677 58220 139,9 97,6",""
"","","41617 58220 139,9 97,6",""
"3928","Vplačane tiskovine","59677",""
"402","Izdatki za blago in storitve","41617 59677 58220 139,9 97,6",""
"6235","Upravna enota Piran","909134 931697 921569 101,4 98,9",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","909134 931697 921569 101,4 98,9",""
"0404","Upravne službe na lokalnem nivoju","909134 931697 921569 101,4 98,9",""
"04046201","Administracija upravnih enot","840698 859576 853960 101,6 99,4",""
"5115","Plače","688430 687661 684800 99,5 99,6",""
"400","Plače in drugi izdatki zaposlenim","580805 577410 574844 99,0 99,6",""
"401","Prispevki delodajalcev za socialno varnost","91765 93869 93573 102,0 99,7",""
"402","Izdatki za blago in storitve","15860 16382 16382 103,3 100,0",""
"2743","Materialni stroški","138498 164786 164783 119,0 100,0",""
"402","Izdatki za blago in storitve","138498 164786 164783 119,0 100,0",""
"3642","Investicije in investicijsko vzdrževanje državnih organov","4590 4383 4377 95,4 99,9",""
"420","Nakup in gradnja osnovnih sredstev SPU/PU/PPP/GPR/PPR/PP/K3","4590 4383 4377 95,4 99,9",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"7730","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","9180 2206 0 0,0 0,0",""
"420","Nakup in gradnja osnovnih sredstev","9180 2206 0 0,0 0,0",""
"8947","Osnovna sredstva - sredstva odškodnine","0 540 0 - 0,0",""
"402","Izdatki za blago in storitve","0 540 0 - 0,0",""
"04046202","Upravne storitve upravnih enot","68436 72121 67610 98,8 93,7",""
"","","68436 67610 98,8 93,7",""
"3929","Vplačane tiskovine","72121",""
"402","Izdatki za blago in storitve","68436 72121 67610 98,8 93,7",""
"6236","Upravna enota Postojna","1017052 978517 973380 95,7 99,5",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","1017052 978517 973380 95,7 99,5",""
"0404","Upravne službe na lokalnem nivoju","1017052 978517 973380 95,7 99,5",""
"04046201","Administracija upravnih enot","896304 892967 891343 99,5 99,8",""
"5118","Plače","742683 728958 727337 97,9 99,8",""
"400","Plače in drugi izdatki zaposlenim","629583 610873 609300 96,8 99,7",""
"401","Prispevki delodajalcev za socialno varnost","98715 102028 101981 103,3 100,0",""
"402","Izdatki za blago in storitve","14385 16056 16056 111,6 100,0",""
"2745","Materialni stroški","145989 154843 154841 106,1 100,0",""
"402","Izdatki za blago in storitve","145989 154843 154841 106,1 100,0",""
"3643","Investicije in investicijsko vzdrževanje državnih organov","7632 8539 8539 111,9 100,0",""
"420","Nakup in gradnja osnovnih sredstev","7632 8539 8539 111,9 100,0",""
"7726","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","0 626 626 - 100,0",""
"420","Nakup in gradnja osnovnih sredstev","0 626 626 - 100,0",""
"04046202","Upravne storitve upravnih enot","120748 85551 82037 67,9 95,9",""
"3943","Vplačane tiskovine","120748 85551 82037 67,9 95,9",""
"402","Izdatki za blago in storitve","120748 85551 82037 67,9 95,9",""
"6237","Upravna enota Ptuj","2331794 2290437 2270778 97,4 99,1",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","2331794 2290437 2270778 97,4 99,1",""
"0404","Upravne službe na lokalnem nivoju","2331794 2290437 2270778 97,4 99,1",""
"04046201","Administracija upravnih enot","2114956 2104054 2094580 99,0 99,6",""
"5121","Plače","1760024 1745806 1736616 98,7 99,5",""
"400","Plače in drugi izdatki zaposlenim","1465087 1468276 1459550 99,6 99,4",""
"401","Prispevki delodajalcev za socialno varnost","246532 241296 240831 97,7 99,8",""
"402","Izdatki za blago in storitve","48405 36234 36234 74,9 100,0",""
"2746","Materialni stroški","342256 345411 345208 100,9 99,9",""
"402","Izdatki za blago in storitve","342256 345411 345208 100,9 99,9",""
"3644","Investicije in investicijsko vzdrževanje državnih organov","12676 12676 12594 99,4 99,4",""
"420","Nakup in gradnja osnovnih sredstev","12676 12676 12594 99,4 99,4",""
"7481","Osnovna sredstva - sredstva odškodnine","0 162 162 - 100,0",""
"402","Izdatki za blago in storitve","0 162 162 - 100,0",""
"04046202","Upravne storitve upravnih enot","216838 186382 176197 81,3 94,5",""
"3944","Vplačane tiskovine","216838 186382 176197 81,3 94,5",""
"402","Izdatki za blago in storitve SPU/PU/PPP/GPR/PPR/PP/K3","216838 186382 176197 81,3 94,5",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"6238","Upravna enota Radlje ob Dravi","771240 747531 734375 95,2 98,2",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","771240 747531 734375 95,2 98,2",""
"0404","Upravne službe na lokalnem nivoju","771240 747531 734375 95,2 98,2",""
"04046201","Administracija upravnih enot","710315 677831 668086 94,1 98,6",""
"","","561604 541481 96,4 98,8",""
"5124","Plače","548209",""
"400","Plače in drugi izdatki zaposlenim","471590 454213 451696 95,8 99,5",""
"401","Prispevki delodajalcev za socialno varnost","76078 80060 78151 102,7 97,6",""
"402","Izdatki za blago in storitve","13936 13936 11634 83,5 83,5",""
"","","141450 119349 84,4 97,5",""
"2748","Materialni stroški","122361",""
"402","Izdatki za blago in storitve","141450 122361 119349 84,4 97,5",""
"3645","Investicije in investicijsko vzdrževanje državnih organov","7261 7261 7256 99,9 99,9",""
"420","Nakup in gradnja osnovnih sredstev","7261 7261 7256 99,9 99,9",""
"04046202","Upravne storitve upravnih enot","60925 69700 66289 108,8 95,1",""
"3945","Vplačane tiskovine","60925 69700 66289 108,8 95,1",""
"402","Izdatki za blago in storitve","60925 69700 66289 108,8 95,1",""
"6239","Upravna enota Radovljica","1363493 1386952 1373169 100,7 99,0",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","1363493 1386952 1373169 100,7 99,0",""
"0404","Upravne službe na lokalnem nivoju","1363493 1386952 1373169 100,7 99,0",""
"04046201","Administracija upravnih enot","1243281 1252315 1247634 100,4 99,6",""
"5127","Plače","1051578 1042484 1039838 98,9 99,8",""
"400","Plače in drugi izdatki zaposlenim","879697 874263 872139 99,1 99,8",""
"401","Prispevki delodajalcev za socialno varnost","144642 144162 143644 99,3 99,6",""
"402","Izdatki za blago in storitve","27239 24059 24055 88,3 100,0",""
"2760","Materialni stroški","179685 197813 195953 109,1 99,1",""
"402","Izdatki za blago in storitve","179685 197813 195953 109,1 99,1",""
"3646","Investicije in investicijsko vzdrževanje državnih organov","12018 12018 11843 98,5 98,5",""
"420","Nakup in gradnja osnovnih sredstev","12018 12018 11843 98,5 98,5",""
"04046202","Upravne storitve upravnih enot","120212 134637 125535 104,4 93,2",""
"3946","Vplačane tiskovine","120212 134637 125535 104,4 93,2",""
"402","Izdatki za blago in storitve","120212 134637 125535 104,4 93,2",""
"6240","Upravna enota Ravne na Koroškem","1110583 1021296 1014069 91,3 99,3",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","1110583 1021296 1014069 91,3 99,3",""
"0404","Upravne službe na lokalnem nivoju","1110583 1021296 1014069 91,3 99,3",""
"04046201","Administracija upravnih enot","990820 930841 929684 93,8 99,9",""
"5131","Plače","823162 766518 765706 93,0 99,9",""
"400","Plače in drugi izdatki zaposlenim","686627 636375 635563 92,6 99,9",""
"401","Prispevki delodajalcev za socialno varnost","118339 112769 112769 95,3 100,0",""
"402","Izdatki za blago in storitve","18196 17374 17374 95,5 100,0",""
"2763","Materialni stroški","160084 156383 156048 97,5 99,8",""
"402","Izdatki za blago in storitve","160084 156383 156048 97,5 99,8",""
"","Investicije in investicijsko vzdrževanje državnih organov","7511 7500 99,9 99,9",""
"3651","","7511",""
"420","Nakup in gradnja osnovnih sredstev","7511 7511 7500 99,9 99,9",""
"","","63 429 680,9 100,0",""
"7543","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","429",""
"420","Nakup in gradnja osnovnih sredstev SPU/PU/PPP/GPR/PPR/PP/K3","63 429 429 680,9 100,0",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"04046202","Upravne storitve upravnih enot","119763 90455 84385 70,5 93,3",""
"3947","Vplačane tiskovine","119763 90455 84385 70,5 93,3",""
"402","Izdatki za blago in storitve","119763 90455 84385 70,5 93,3",""
"6241","Upravna enota Ribnica","704044 677074 663953 94,3 98,1",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","704044 677074 663953 94,3 98,1",""
"0404","Upravne službe na lokalnem nivoju","704044 677074 663953 94,3 98,1",""
"04046201","Administracija upravnih enot","667323 628279 618267 92,7 98,4",""
"5156","Plače","553398 523548 516876 93,4 98,7",""
"400","Plače in drugi izdatki zaposlenim","467159 438818 434468 93,0 99,0",""
"401","Prispevki delodajalcev za socialno varnost","72156 70647 70024 97,1 99,1",""
"402","Izdatki za blago in storitve","14083 14083 12384 87,9 87,9",""
"2775","Materialni stroški","107624 98472 97325 90,4 98,8",""
"402","Izdatki za blago in storitve","107624 98472 97325 90,4 98,8",""
"3654","Investicije in investicijsko vzdrževanje državnih organov","6259 6259 4066 65,0 65,0",""
"420","Nakup in gradnja osnovnih sredstev","6259 6259 4066 65,0 65,0",""
"","","42 0 0,0 -",""
"5322","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","0",""
"420","Nakup in gradnja osnovnih sredstev","42 0 0 0,0 -",""
"04046202","Upravne storitve upravnih enot","36721 48795 45686 124,4 93,6",""
"3948","Vplačane tiskovine","36721 48795 45686 124,4 93,6",""
"402","Izdatki za blago in storitve","36721 48795 45686 124,4 93,6",""
"6242","Upravna enota Ruše","884611 877633 867767 98,1 98,9",""
"04","SKUPNE ADMINISTRATIVNE SLUŽBE IN SPLOŠNE JAVNE STORITVE","884611 877633 867767 98,1 98,9",""
"0404","Upravne službe na lokalnem nivoju","884611 877633 867767 98,1 98,9",""
"04046201","Administracija upravnih enot","825111 821738 815910 98,9 99,3",""
"5174","Plače","681250 680583 674953 99,1 99,2",""
"400","Plače in drugi izdatki zaposlenim","547571 567554 562874 102,8 99,2",""
"401","Prispevki delodajalcev za socialno varnost","96959 97309 96690 99,7 99,4",""
"402","Izdatki za blago in storitve","36720 15720 15388 41,9 97,9",""
